Index,Spectrum No,Detector ID(s),R,Theta,Q,Phi,Monitor
185,186,8380429,8380430...(752 more)...9180003,9180004,2.711168094918,119.3398605226,5.691188937589,0.1931642718197,no
186,187,9110261,9110262...(724 more)...9211023,9211024,2.734762132168,120.0202866544,5.710859535086,0.4644103047788,no
187,188,9110321,9110322...(908 more)...9221023,9221024,2.693716242387,120.654358638,5.729008839853,-0.3625772386533,no
188,189,9110413,9110414...(1108 more)...9231023,9231024,2.658551842832,121.2545010134,5.746025392318,-0.1428788175354,no
189,190,9120417,9120418...(1096 more)...9250003,9250004,2.659738666361,121.8801725492,5.763597992537,-0.1712879031492,no
190,191,9130417,9130418...(1120 more)...9261023,9261024,2.661966965292,122.508784345,5.781080136407,-0.3630110276191,no
191,192,9140413,9140414...(1116 more)...9271023,9271024,2.662175786921,123.1423899446,5.798525114273,-0.3294982664244,no
192,193,9150417,9150418...(1116 more)...9281023,9281024,2.658433034377,123.7753619262,5.815775637132,0.1216318264344,no
193,194,9160417,9160418...(1108 more)...9320007,9320008,2.66064252892,124.4041588804,5.832736682332,-0.2619536241967,no
194,195,9170421,9170422...(1120 more)...9331023,9331024,2.663206289035,125.0319261313,5.849494758738,0.4644127688008,no
195,196,9180413,9180414...(1132 more)...9341023,9341024,2.66249144518,125.6634280715,5.866175407529,-0.2145968519838,no
196,197,9210433,9210434...(1132 more)...9360003,9360004,2.661904144455,126.2975299526,5.882745474362,0.3732726380321,no
197,198,9220425,9220426...(1120 more)...9371023,9371024,2.659753488688,126.9290840787,5.899069916869,-0.1437617439257,no
198,199,9230425,9230426...(1084 more)...9371019,9371020,2.655983833925,127.5504749943,5.914956781183,0.4840065171375,no
199,200,9240425,9240426...(1064 more)...9381023,9381024,2.643193110098,128.1837091982,5.930967500996,0.4911656501322,no
200,201,9250429,9250430...(1028 more)...9381011,9381012,2.635815748642,128.8148985279,5.946746282701,-0.0503076994701,no
201,202,9260429,9260430...(940 more)...9380983,9380984,2.61865272032,129.4422404887,5.962250110035,0.5746073904613,no
202,203,9270429,9270430...(896 more)...9380955,9380956,2.607694999907,130.0695847575,5.977575298369,0.1138912827825,no
203,204,9280429,9280430...(816 more)...9380923,9380924,2.591638146086,130.6986388974,5.992762367372,0.1888726482819,no
204,205,9310417,9310418...(756 more)...9380895,9380896,2.57931556388,131.3249926918,6.007704813276,0.2173344432611,no
205,206,9320425,9320426...(692 more)...9380863,9380864,2.567118777283,131.9542174942,6.022535023388,-0.09143766730585,no
206,207,9330433,9330434...(620 more)...9380831,9380832,2.555685036458,132.5820164803,6.037150658531,0.2737747183098,no
207,208,9340433,9340434...(544 more)...9380795,9380796,2.543906958869,133.2044164839,6.051461729668,-0.02006819588089,no
208,209,9350437,9350438...(484 more)...9380759,9380760,2.533423790189,133.8308455045,6.065685180783,-0.01314285964186,no
209,210,9360433,9360434...(392 more)...9380715,9380716,2.52244129205,134.4560839335,6.079700849121,0.009945843697338,no
210,211,9370433,9370434...(300 more)...9380667,9380668,2.513225623652,135.0702076962,6.093291170114,-0.02035251580021,no
211,212,9380433,9380434...(156 more)...9380591,9380592,2.503418129683,135.6106700897,6.105106626698,0,no
